Day,DHI,DNI,WS,RH,T,TARGET,target1,target2
137,137,2,4.9,62.99,11,12.94944147,12.94944147,12.94944147
137,68,0,4.7,69.54,11,6.380884202000001,6.380884202000001,6.380884202000001
137,35,0,4.1,74.41,10,3.2843147310000003,3.2843147310000003,3.2843147310000003
137,21,0,3.6,77.3,9,1.970610498,1.970610498,1.970610498
137,9,0,3.0,82.72,8,0.8445566390000001,0.8445566390000001,0.8445566390000001
137,1,0,2.4,89.27,7,0.093840658,0.093840658,0.093840658
137,0,0,2.4,95.66,7,0.0,0.0,0.0
137,0,0,2.5,96.01,7,0.0,0.0,0.0
137,0,0,2.9,96.04,7,0.0,0.0,0.0
137,0,0,3.3,96.79,7,0.0,0.0,0.0
137,0,0,3.4,96.8,7,0.0,0.0,0.0
137,0,0,3.5,96.8,7,0.0,0.0,0.0
137,0,0,3.6,100.0,6,0.0,0.0,0.0
137,0,0,3.7,100.0,6,0.0,0.0,0.0
137,0,0,3.6,100.0,6,0.0,0.0,0.0
138,0,0,3.5,100.0,6,0.0,0.0,0.0
138,0,0,3.3,100.0,5,0.0,0.0,0.0
138,0,0,3.1,99.26,5,0.0,0.0,0.0
138,0,0,3.0,100.0,5,0.0,0.0,0.0
138,0,0,3.0,100.0,5,0.0,0.0,0.0
138,0,0,2.9,100.0,5,0.0,0.0,0.0
138,0,0,2.9,100.0,5,0.0,0.0,0.0
138,0,0,2.4,100.0,4,0.0,0.0,0.0
138,0,0,1.9,100.0,4,0.0,0.0,0.0
138,0,0,1.9,100.0,3,0.0,0.0,0.0
138,4,0,1.9,100.0,3,0.375379134,0.375379134,0.375379134
138,20,0,1.8,100.0,3,1.876895668,1.876895668,1.876895668
138,40,0,1.8,100.0,3,3.753791335,3.753791335,3.753791335
138,33,0,2.1,100.0,3,3.0968778510000003,3.0968778510000003,3.0968778510000003
138,68,0,2.5,98.12,3,6.38144527,6.38144527,6.38144527
138,202,41,3.0,98.1,4,20.83331294,20.83331294,20.83331294
138,121,0,3.5,94.26,5,11.3549692,11.3549692,11.3549692
138,85,0,3.9,94.23,5,7.976631253,7.976631253,7.976631253
138,52,0,4.4,88.3,6,4.8797678410000005,4.8797678410000005,4.8797678410000005
138,77,0,4.6,82.31,6,7.225810072000001,7.225810072000001,7.225810072000001
138,44,0,4.9,75.76,7,4.128988947,4.128988947,4.128988947
138,126,5,4.9,75.73,8,12.29299107,12.29299107,12.29299107
138,122,4,4.9,70.3,9,11.82366299,11.82366299,11.82366299
138,162,11,4.7,70.28,9,16.23407696,16.23407696,16.23407696
138,158,11,4.5,65.89,10,15.85854827,15.85854827,15.85854827
138,292,19,4.1,65.88,10,29.08964476,29.08964476,29.08964476
138,215,15,3.7,61.34,11,21.48856591,21.48856591,21.48856591
138,296,19,3.3,61.32,11,29.46467117,29.46467117,29.46467117
138,241,16,2.9,59.99,11,23.83447922,23.83447922,23.83447922
138,277,20,2.4,59.99,11,27.49410399,27.49410399,27.49410399
138,237,16,1.9,58.6,11,23.36529656,23.36529656,23.36529656
138,79,0,1.2,62.69,10,7.413167536,7.413167536,7.413167536
138,179,11,0.7,62.37,10,17.45378686,17.45378686,17.45378686
138,153,8,1.1,66.78,9,14.73265943,14.73265943,14.73265943
138,135,11,1.6,68.13,9,13.04356472,13.04356472,13.04356472
138,56,0,1.8,73.01,8,5.255019084,5.255019084,5.255019084
138,29,0,2.0,82.78,7,2.721379078,2.721379078,2.721379078
138,42,262,1.5,88.82,5,6.6628331639999985,6.6628331639999985,6.6628331639999985
138,11,0,1.1,95.96,4,1.032281272,1.032281272,1.032281272
138,0,0,0.9,100.0,3,0.0,0.0,0.0
138,0,0,0.7,100.0,3,0.0,0.0,0.0
138,0,0,0.5,100.0,3,0.0,0.0,0.0
138,0,0,0.4,100.0,3,0.0,0.0,0.0
138,0,0,0.3,100.0,2,0.0,0.0,0.0
138,0,0,0.3,100.0,2,0.0,0.0,0.0
138,0,0,0.5,100.0,2,0.0,0.0,0.0
138,0,0,0.8,100.0,2,0.0,0.0,0.0
138,0,0,0.9,100.0,1,0.0,0.0,0.0
139,0,0,1.0,99.17,1,0.0,0.0,0.0
139,0,0,1.0,99.17,0,0.0,0.0,0.0
139,0,0,1.0,94.53,0,0.0,0.0,0.0
139,0,0,1.0,94.53,0,0.0,0.0,0.0
139,0,0,1.0,97.3,0,0.0,0.0,0.0
139,0,0,1.0,97.31,0,0.0,0.0,0.0
139,0,0,1.0,93.91,0,0.0,0.0,0.0
139,0,0,0.9,93.92,0,0.0,0.0,0.0
139,0,0,0.8,91.59,0,0.0,0.0,0.0
139,0,0,0.7,85.18,0,0.0,0.0,0.0
139,17,86,0.7,89.68,1,1.876936923,1.876936923,1.876936923
139,45,331,0.6,83.46,2,8.352277512999999,8.352277512999999,8.352277512999999
139,67,498,0.5,84.17,4,16.89187536,16.89187536,16.89187536
139,82,616,0.5,78.42,5,26.27596178,26.27596178,26.27596178
139,93,704,0.5,72.25,6,36.12905036,36.12905036,36.12905036
139,103,765,0.4,67.43,7,45.79424104,45.79424104,45.79424104
139,182,11,0.3,63.54,9,17.73549448,17.73549448,17.73549448
139,230,18,0.4,59.36,10,22.80252799,22.80252799,22.80252799
139,180,10,0.6,54.5,11,17.64126809,17.64126809,17.64126809
139,281,20,0.9,50.97,11,27.86945012,27.86945012,27.86945012
139,201,14,1.3,47.32,12,19.98696171,19.98696171,19.98696171
139,368,30,1.6,47.32,12,37.0650229,37.0650229,37.0650229
139,193,14,1.9,44.87,13,19.32990074,19.32990074,19.32990074
139,152,10,2.0,44.87,13,15.20118408,15.20118408,15.20118408
139,173,12,2.3,45.66,14,17.35918608,17.35918608,17.35918608
139,363,25,2.4,45.66,14,36.3135406,36.3135406,36.3135406
139,369,28,2.5,46.58,14,37.06420811,37.06420811,37.06420811
139,331,23,2.5,46.58,14,33.02937026,33.02937026,33.02937026
139,231,15,2.5,47.44,14,22.89535893,22.89535893,22.89535893
139,153,8,2.4,50.68,13,15.01351514,15.01351514,15.01351514
139,128,4,2.4,51.7,13,12.38614999,12.38614999,12.38614999
139,110,0,2.4,55.26,12,10.32190511,10.32190511,10.32190511
139,205,20,2.4,60.3,11,20.36252753,20.36252753,20.36252753
139,88,0,2.3,64.52,10,8.25770561,8.25770561,8.25770561
139,131,7,2.3,65.6,10,12.57423354,12.57423354,12.57423354
139,9,0,2.2,70.24,9,0.844547356,0.844547356,0.844547356
139,21,0,2.2,77.04,8,1.970632157,1.970632157,1.970632157
139,9,0,2.0,82.6,6,0.844575203,0.844575203,0.844575203
139,1,0,1.8,90.59,5,0.093842721,0.093842721,0.093842721
139,0,0,1.8,97.22,4,0.0,0.0,0.0
139,0,0,1.8,95.97,4,0.0,0.0,0.0
139,0,0,1.8,100.0,4,0.0,0.0,0.0
139,0,0,1.8,100.0,4,0.0,0.0,0.0
139,0,0,1.7,100.0,3,0.0,0.0,0.0
139,0,0,1.7,100.0,3,0.0,0.0,0.0
139,0,0,1.6,100.0,3,0.0,0.0,0.0
139,0,0,1.5,100.0,3,0.0,0.0,0.0
139,0,0,1.4,100.0,3,0.0,0.0,0.0
140,0,0,1.4,100.0,3,0.0,0.0,0.0
140,0,0,1.5,100.0,2,0.0,0.0,0.0
140,0,0,1.6,100.0,2,0.0,0.0,0.0
140,0,0,1.6,100.0,2,0.0,0.0,0.0
140,0,0,1.6,100.0,2,0.0,0.0,0.0
140,0,0,1.6,100.0,1,0.0,0.0,0.0
140,0,0,1.6,100.0,1,0.0,0.0,0.0
140,0,0,1.6,100.0,1,0.0,0.0,0.0
140,0,0,1.7,100.0,1,0.0,0.0,0.0
140,0,0,2.0,100.0,1,0.0,0.0,0.0
140,17,67,2.3,95.62,2,1.876916295,1.876916295,1.876916295
140,49,286,2.4,89.02,3,8.258340937,8.258340937,8.258340937
140,64,432,2.6,87.61,5,15.29636346,15.29636346,15.29636346
140,92,567,2.2,81.66,6,25.80646454,25.80646454,25.80646454
140,108,646,1.9,72.23,7,35.37792802,35.37792802,35.37792802
140,120,710,1.2,67.43,8,44.85534147,44.85534147,44.85534147
140,271,94,0.7,60.02,10,30.68488335,30.68488335,30.68488335
140,218,15,0.5,60.02,10,21.39496454,21.39496454,21.39496454
140,258,20,0.4,54.58,11,25.61737334,25.61737334,25.61737334
140,240,16,0.6,51.04,12,23.74038175,23.74038175,23.74038175
140,178,12,0.9,48.29,13,17.64088029,17.64088029,17.64088029
140,217,15,1.0,48.27,13,21.67576248,21.67576248,21.67576248
140,471,86,1.1,46.5,13,51.70279276,51.70279276,51.70279276
140,497,116,1.1,46.49,13,56.86368859,56.86368859,56.86368859
140,480,77,1.2,47.72,14,51.88989135,51.88989135,51.88989135
140,412,37,1.2,47.7,14,41.9435469,41.9435469,41.9435469
140,437,54,1.3,48.28,14,45.60305099,45.60305099,45.60305099
140,196,14,1.4,48.26,14,19.61118859,19.61118859,19.61118859
140,374,42,1.5,48.76,14,38.37787624,38.37787624,38.37787624
140,207,13,1.7,48.75,14,20.3618561,20.3618561,20.3618561
140,362,206,2.0,49.57,14,48.04272038,48.04272038,48.04272038
140,316,213,2.3,52.95,13,42.78851815,42.78851815,42.78851815
140,155,6,2.6,54.56,13,14.8258462,14.8258462,14.8258462
140,111,0,2.5,58.3,12,10.41574061,10.41574061,10.41574061
140,155,38,2.4,65.15,11,15.9522105,15.9522105,15.9522105
140,123,84,2.1,69.69,10,13.981797,13.981797,13.981797
140,67,0,1.8,80.07,9,6.287185872999999,6.287185872999999,6.287185872999999
140,31,0,1.6,85.79,8,2.909028422,2.909028422,2.909028422
140,5,0,1.4,95.81,7,0.469203289,0.469203289,0.469203289
140,0,0,1.5,95.8,6,0.0,0.0,0.0
140,0,0,1.6,94.79,6,0.0,0.0,0.0
140,0,0,1.6,100.0,6,0.0,0.0,0.0
140,0,0,1.7,100.0,6,0.0,0.0,0.0
140,0,0,1.8,100.0,5,0.0,0.0,0.0
140,0,0,1.9,98.49,5,0.0,0.0,0.0
140,0,0,2.2,100.0,4,0.0,0.0,0.0
140,0,0,2.5,100.0,4,0.0,0.0,0.0
140,0,0,2.5,100.0,3,0.0,0.0,0.0
141,0,0,2.6,100.0,3,0.0,0.0,0.0
141,0,0,2.4,100.0,3,0.0,0.0,0.0
141,0,0,2.2,100.0,3,0.0,0.0,0.0
141,0,0,1.8,100.0,3,0.0,0.0,0.0
141,0,0,1.4,100.0,3,0.0,0.0,0.0
141,0,0,1.5,100.0,2,0.0,0.0,0.0
141,0,0,1.7,100.0,2,0.0,0.0,0.0
141,0,0,1.7,100.0,2,0.0,0.0,0.0
141,0,0,1.7,100.0,3,0.0,0.0,0.0
141,0,0,1.8,100.0,3,0.0,0.0,0.0
141,6,0,1.9,100.0,4,0.563062512,0.563062512,0.563062512
141,24,0,2.2,93.68,4,2.252250048,2.252250048,2.252250048
141,47,0,2.5,92.27,5,4.410607869,4.410607869,4.410607869
141,106,2,2.5,86.06,6,10.04106075,10.04106075,10.04106075
141,72,0,2.5,83.56,8,6.756453108,6.756453108,6.756453108
141,196,32,2.5,78.02,8,19.89400082,19.89400082,19.89400082
141,276,113,2.6,72.92,9,32.18663813,32.18663813,32.18663813
141,323,115,2.7,72.92,10,37.62886306,37.62886306,37.62886306
141,356,84,2.8,66.46,11,39.31750707,39.31750707,39.31750707
141,345,39,2.5,62.15,11,35.28253617,35.28253617,35.28253617
141,370,38,2.4,56.11,12,37.8157069,37.8157069,37.8157069
141,472,137,1.9,52.52,13,55.83150943,55.83150943,55.83150943
141,456,66,1.4,47.21,14,48.51188758,48.51188758,48.51188758
141,432,43,1.0,47.19,15,44.38272845,44.38272845,44.38272845
141,476,315,0.6,43.13,16,72.62548464,72.62548464,72.62548464
141,455,58,0.8,43.12,16,47.85400151,47.85400151,47.85400151
141,425,46,1.0,39.47,16,43.81925236,43.81925236,43.81925236
141,242,16,1.1,39.46,16,24.1146635,24.1146635,24.1146635
141,395,360,1.2,38.54,17,65.58741054,65.58741054,65.58741054
141,364,54,1.4,41.11,16,38.18936983,38.18936983,38.18936983
141,276,25,1.6,41.15,16,27.5864244,27.5864244,27.5864244
141,301,72,1.8,43.93,15,32.74751,32.74751,32.74751
141,185,12,2.0,45.6,15,18.01582212,18.01582212,18.01582212
141,147,6,1.9,48.7,14,14.07501574,14.07501574,14.07501574
141,20,0,1.9,55.5,13,1.876689393,1.876689393,1.876689393
141,26,0,1.4,59.34,12,2.439723026,2.439723026,2.439723026
141,3,0,1.0,73.36,11,0.281509597,0.281509597,0.281509597
141,1,0,1.1,78.52,9,0.093838595,0.093838595,0.093838595
141,0,0,1.3,88.3,8,0.0,0.0,0.0
141,0,0,1.5,94.61,7,0.0,0.0,0.0
141,0,0,1.8,99.39,7,0.0,0.0,0.0
141,0,0,1.6,100.0,6,0.0,0.0,0.0
141,0,0,1.4,100.0,6,0.0,0.0,0.0
141,0,0,1.5,100.0,6,0.0,0.0,0.0
141,0,0,1.6,100.0,6,0.0,0.0,0.0
141,0,0,1.0,100.0,6,0.0,0.0,0.0
141,0,0,0.5,100.0,6,0.0,0.0,0.0
141,0,0,0.6,100.0,6,0.0,0.0,0.0
142,0,0,0.8,100.0,6,0.0,0.0,0.0
142,0,0,0.9,100.0,5,0.0,0.0,0.0
142,0,0,1.1,100.0,5,0.0,0.0,0.0
142,0,0,0.9,100.0,4,0.0,0.0,0.0
142,0,0,0.8,100.0,4,0.0,0.0,0.0
142,0,0,0.6,100.0,4,0.0,0.0,0.0
142,0,0,0.4,100.0,4,0.0,0.0,0.0
142,0,0,0.4,100.0,3,0.0,0.0,0.0
142,0,0,0.5,100.0,3,0.0,0.0,0.0
142,0,0,0.7,100.0,4,0.0,0.0,0.0
142,19,76,0.9,100.0,5,2.064539854,2.064539854,2.064539854
142,49,299,1.1,93.33,6,8.539593722000001,8.539593722000001,8.539593722000001
142,78,307,1.4,85.2,7,13.98225802,13.98225802,13.98225802
142,88,585,1.2,79.52,8,26.18125579,26.18125579,26.18125579
142,97,680,1.2,75.64,10,35.84594935,35.84594935,35.84594935
142,229,202,1.6,70.68,11,31.15372875,31.15372875,31.15372875
142,261,318,2.0,59.9,12,42.13213995,42.13213995,42.13213995
142,320,100,2.6,59.89,13,36.31393974,36.31393974,36.31393974
142,237,16,3.3,55.4,14,23.45835956,23.45835956,23.45835956
142,195,13,3.7,55.39,14,19.32968828,19.32968828,19.32968828
142,255,17,4.1,52.74,15,25.24091745,25.24091745,25.24091745
142,287,19,4.1,52.73,15,28.52505169,28.52505169,28.52505169
142,177,13,4.3,53.94,15,17.734324899999994,17.734324899999994,17.734324899999994
142,44,0,4.3,53.93,15,4.1286259030000005,4.1286259030000005,4.1286259030000005
142,280,18,4.4,54.67,15,27.86822484,27.86822484,27.86822484
142,153,10,4.4,54.65,15,15.29468232,15.29468232,15.29468232
142,482,108,4.4,54.17,15,54.51662839,54.51662839,54.51662839
142,471,188,4.3,54.16,14,59.8657336,59.8657336,59.8657336
142,349,31,4.2,52.37,14,35.18753934,35.18753934,35.18753934
142,166,10,3.9,55.91,14,16.32701826,16.32701826,16.32701826
142,323,48,3.7,52.43,14,33.59237089,33.59237089,33.59237089
142,119,828,3.4,52.42,14,62.21156956,62.21156956,62.21156956
142,104,814,3.1,48.62,14,53.95422699,53.95422699,53.95422699
142,96,769,2.8,51.93,13,44.66520754,44.66520754,44.66520754
142,83,724,2.5,49.62,13,35.28176058,35.28176058,35.28176058
142,88,488,1.7,53.03,12,22.61435574,22.61435574,22.61435574
142,7,0,1.0,69.58,11,0.6568557270000001,0.6568557270000001,0.6568557270000001
142,3,0,0.8,79.72,9,0.281515785,0.281515785,0.281515785
142,0,0,0.6,80.09,7,0.0,0.0,0.0
142,0,0,0.5,85.87,6,0.0,0.0,0.0
142,0,0,0.4,89.74,6,0.0,0.0,0.0
142,0,0,0.5,96.29,5,0.0,0.0,0.0
142,0,0,0.7,95.54,5,0.0,0.0,0.0
142,0,0,0.8,95.54,4,0.0,0.0,0.0
142,0,0,1.0,95.11,4,0.0,0.0,0.0
142,0,0,1.0,100.0,4,0.0,0.0,0.0
142,0,0,1.0,99.55,4,0.0,0.0,0.0
142,0,0,1.0,100.0,3,0.0,0.0,0.0
143,0,0,1.0,100.0,3,0.0,0.0,0.0
143,0,0,0.9,100.0,3,0.0,0.0,0.0
143,0,0,0.9,100.0,3,0.0,0.0,0.0
143,0,0,0.9,100.0,2,0.0,0.0,0.0
143,0,0,0.9,99.18,2,0.0,0.0,0.0
143,0,0,0.8,99.18,2,0.0,0.0,0.0
143,0,0,0.7,96.24,2,0.0,0.0,0.0
143,0,0,0.7,96.23,2,0.0,0.0,0.0
143,0,0,0.7,93.73,2,0.0,0.0,0.0
143,0,0,0.8,93.71,3,0.0,0.0,0.0
143,19,131,1.0,92.93,4,2.439937552,2.439937552,2.439937552
143,44,377,0.8,86.56,5,9.102743901,9.102743901,9.102743901
143,61,545,0.6,72.43,7,17.73588434,17.73588434,17.73588434
143,74,654,0.8,67.59,8,27.11965206,27.11965206,27.11965206
143,85,729,1.0,63.84,9,36.78472929,36.78472929,36.78472929
143,94,785,1.4,63.84,9,46.2624274,46.2624274,46.2624274
143,253,356,1.9,61.8,10,43.54062958,43.54062958,43.54062958
143,256,479,2.0,61.79,10,54.23811185,54.23811185,54.23811185
143,373,190,2.1,64.25,10,48.23250777,48.23250777,48.23250777
143,378,343,2.1,64.24,10,61.36976669,61.36976669,61.36976669
143,429,297,2.1,66.05,10,64.09105604,64.09105604,64.09105604
143,462,98,2.0,66.04,10,51.61066006,51.61066006,51.61066006
143,480,374,1.9,67.21,10,77.50982766,77.50982766,77.50982766
143,456,56,1.8,67.21,10,47.85715751,47.85715751,47.85715751
143,355,23,1.7,68.54,10,35.37676153,35.37676153,35.37676153
143,171,12,1.3,68.52,10,17.17227417,17.17227417,17.17227417
143,120,4,1.0,69.48,10,11.63585791,11.63585791,11.63585791
143,57,0,0.5,69.46,10,5.348741134,5.348741134,5.348741134
143,129,6,0.1,69.71,10,12.57423354,12.57423354,12.57423354
143,396,96,0.4,69.69,10,44.29133009,44.29133009,44.29133009
143,274,24,0.8,64.97,10,27.40056862,27.40056862,27.40056862
143,105,0,0.9,64.97,10,9.852944193999999,9.852944193999999,9.852944193999999
143,136,3,1.0,65.04,10,12.9495838,12.9495838,12.9495838
143,224,153,0.9,69.59,10,28.15126913,28.15126913,28.15126913
143,142,15,0.9,71.28,10,13.88795944,13.88795944,13.88795944
143,127,104,0.7,76.31,9,15.01417522,15.01417522,15.01417522
143,45,0,0.6,85.23,9,4.222736781,4.222736781,4.222736781
143,22,0,0.5,91.3,8,2.064471783,2.064471783,2.064471783
143,4,0,0.5,84.23,8,0.375358506,0.375358506,0.375358506
143,0,0,0.3,90.28,7,0.0,0.0,0.0
143,0,0,0.2,89.61,7,0.0,0.0,0.0
143,0,0,0.3,96.1,6,0.0,0.0,0.0
143,0,0,0.5,97.24,6,0.0,0.0,0.0
143,0,0,0.7,97.24,5,0.0,0.0,0.0
143,0,0,1.0,95.59,5,0.0,0.0,0.0
143,0,0,1.1,100.0,5,0.0,0.0,0.0
143,0,0,1.2,100.0,5,0.0,0.0,0.0
143,0,0,1.3,100.0,4,0.0,0.0,0.0
144,0,0,1.5,96.96,4,0.0,0.0,0.0
144,0,0,1.4,100.0,4,0.0,0.0,0.0
144,0,0,1.4,99.3,4,0.0,0.0,0.0
144,0,0,1.2,99.3,3,0.0,0.0,0.0
144,0,0,1.1,95.12,3,0.0,0.0,0.0
144,0,0,1.0,100.0,3,0.0,0.0,0.0
144,0,0,1.0,98.19,3,0.0,0.0,0.0
144,0,0,1.0,98.2,2,0.0,0.0,0.0
144,0,0,1.1,92.62,2,0.0,0.0,0.0
144,0,0,1.0,92.65,3,0.0,0.0,0.0
144,28,0,1.0,94.48,4,2.627625056,2.627625056,2.627625056
144,39,449,1.3,88.03,5,9.571957504,9.571957504,9.571957504
144,54,601,1.7,77.21,7,18.29892829,18.29892829,18.29892829
144,124,283,1.6,72.06,8,20.45703858,20.45703858,20.45703858
144,165,325,1.5,67.15,9,28.33925573,28.33925573,28.33925573
144,81,825,1.5,62.74,10,47.106457,47.106457,47.106457
144,88,863,1.5,57.11,11,56.39575596,56.39575596,56.39575596
144,93,893,1.3,53.41,11,65.02871694,65.02871694,65.02871694
144,99,913,1.1,49.18,12,72.91018428,72.91018428,72.91018428
144,103,931,1.0,49.18,13,79.75929918,79.75929918,79.75929918
144,107,942,0.9,46.36,14,85.57609568,85.57609568,85.57609568
144,109,951,0.9,46.36,14,90.17393416,90.17393416,90.17393416
144,395,33,1.0,44.17,15,39.97260533,39.97260533,39.97260533
144,508,191,1.1,44.17,15,64.55669593,64.55669593,64.55669593
144,511,408,1.2,41.97,16,84.16674382,84.16674382,84.16674382
144,464,63,1.3,41.96,16,49.16764076,49.16764076,49.16764076
144,222,16,1.5,42.8,16,22.23803599,22.23803599,22.23803599
144,446,435,1.7,45.67,15,78.16239493,78.16239493,78.16239493
144,357,496,1.9,47.41,15,72.90778014,72.90778014,72.90778014
144,366,54,2.0,47.41,14,38.37787624,38.37787624,38.37787624
144,122,3,2.2,49.7,14,11.63534634,11.63534634,11.63534634
144,15,0,2.3,53.07,13,1.407517044,1.407517044,1.407517044
144,268,244,2.4,55.6,13,38.47213255,38.47213255,38.47213255
144,218,242,2.3,59.41,12,31.81023484,31.81023484,31.81023484
144,174,175,2.3,67.42,12,23.08353325,23.08353325,23.08353325
144,5,0,1.9,72.12,11,0.469182662,0.469182662,0.469182662
144,3,0,1.6,80.55,10,0.28151269100000004,0.28151269100000004,0.28151269100000004
144,1,0,1.3,86.21,9,0.093838595,0.093838595,0.093838595
144,0,0,1.1,93.65,9,0.0,0.0,0.0
144,0,0,0.9,100.0,8,0.0,0.0,0.0
144,0,0,0.8,97.94,8,0.0,0.0,0.0
144,0,0,0.6,100.0,7,0.0,0.0,0.0
144,0,0,0.5,100.0,7,0.0,0.0,0.0
144,0,0,0.6,100.0,6,0.0,0.0,0.0
144,0,0,0.7,97.7,6,0.0,0.0,0.0
144,0,0,0.8,100.0,6,0.0,0.0,0.0
144,0,0,0.9,100.0,6,0.0,0.0,0.0
144,0,0,1.0,100.0,5,0.0,0.0,0.0
145,0,0,1.1,96.5,5,0.0,0.0,0.0
145,0,0,1.2,100.0,5,0.0,0.0,0.0
145,0,0,1.3,99.51,5,0.0,0.0,0.0
145,0,0,1.3,99.49,4,0.0,0.0,0.0
145,0,0,1.4,95.27,4,0.0,0.0,0.0
145,0,0,1.4,100.0,4,0.0,0.0,0.0
145,0,0,1.4,98.36,4,0.0,0.0,0.0
145,0,0,1.4,98.37,4,0.0,0.0,0.0
145,0,0,1.5,95.06,4,0.0,0.0,0.0
145,0,0,1.6,88.57,4,0.0,0.0,0.0
145,19,173,1.7,89.13,5,2.627596178,2.627596178,2.627596178
145,41,423,2.2,83.14,7,9.571747103,9.571747103,9.571747103
145,56,586,2.7,77.33,9,18.29852605,18.29852605,18.29852605
145,67,690,2.2,72.24,10,27.68208131,27.68208131,27.68208131
145,154,22,1.8,63.77,12,15.29518666,15.29518666,15.29518666
145,127,648,1.8,59.67,13,43.07002156,43.07002156,43.07002156
145,272,265,1.8,53.28,14,40.34837845,40.34837845,40.34837845
145,321,257,1.6,49.9,15,46.353209,46.353209,46.353209
145,228,669,1.5,46.38,16,68.12157861,68.12157861,68.12157861
145,279,636,1.3,46.37,16,74.22061802,74.22061802,74.22061802
145,103,943,1.2,43.99,17,85.38561315,85.38561315,85.38561315
145,441,68,1.1,43.99,17,47.10283275,47.10283275,47.10283275
145,431,515,1.1,42.24,18,85.19701598,85.19701598,85.19701598
145,461,349,1.1,42.23,18,74.21898639,74.21898639,74.21898639
145,314,20,1.1,43.38,18,31.24516115,31.24516115,31.24516115
145,424,40,1.1,43.38,18,43.34914249,43.34914249,43.34914249
145,428,516,1.2,41.88,18,84.82169873,84.82169873,84.82169873
145,344,25,1.2,44.63,18,34.43535778,34.43535778,34.43535778
145,443,199,1.3,45.37,18,57.4235394,57.4235394,57.4235394
145,110,899,1.4,45.37,17,77.50386425,77.50386425,77.50386425
145,255,603,1.5,46.29,17,65.39974986,65.39974986,65.39974986
145,303,314,1.5,49.35,16,47.94783288,47.94783288,47.94783288
145,240,387,1.5,54.22,16,43.72542098,43.72542098,43.72542098
145,203,341,1.4,57.88,15,35.09332017,35.09332017,35.09332017
145,14,0,1.3,62.32,15,1.313653696,1.313653696,1.313653696
145,5,0,1.1,66.55,14,0.469167191,0.469167191,0.469167191
145,3,0,0.9,81.47,13,0.281503409,0.281503409,0.281503409
145,1,0,0.7,87.09,12,0.093835501,0.093835501,0.093835501
145,0,0,0.6,88.89,11,0.0,0.0,0.0
145,0,0,0.6,95.06,10,0.0,0.0,0.0
145,0,0,0.7,97.45,10,0.0,0.0,0.0
145,0,0,0.9,97.45,9,0.0,0.0,0.0
145,0,0,1.1,93.63,9,0.0,0.0,0.0
145,0,0,1.3,100.0,9,0.0,0.0,0.0
145,0,0,1.5,95.67,9,0.0,0.0,0.0
145,0,0,1.7,100.0,8,0.0,0.0,0.0
145,0,0,2.0,98.11,8,0.0,0.0,0.0
145,0,0,2.0,98.08,7,0.0,0.0,0.0
146,0,0,2.0,94.17,7,0.0,0.0,0.0
146,0,0,2.0,100.0,7,0.0,0.0,0.0
146,0,0,2.0,96.37,7,0.0,0.0,0.0
146,0,0,2.1,96.37,6,0.0,0.0,0.0
146,0,0,2.2,92.54,6,0.0,0.0,0.0
146,0,0,2.3,99.23,6,0.0,0.0,0.0
146,0,0,2.4,95.78,6,0.0,0.0,0.0
146,0,0,2.4,95.79,6,0.0,0.0,0.0
146,0,0,2.5,92.9,6,0.0,0.0,0.0
146,0,0,2.9,92.91,6,0.0,0.0,0.0
146,20,184,3.3,89.81,7,2.721379078,2.721379078,2.721379078
146,40,434,3.5,83.81,8,9.66548153,9.66548153,9.66548153
146,54,594,3.7,78.35,10,18.3921625,18.3921625,18.3921625
146,65,696,3.1,68.49,12,27.869143800000003,27.869143800000003,27.869143800000003
146,73,741,2.6,61.41,14,36.3135406,36.3135406,36.3135406
146,83,801,1.9,57.52,15,46.353209,46.353209,46.353209
146,94,832,1.2,47.02,16,55.45434292,55.45434292,55.45434292
146,311,309,0.7,47.02,17,48.6979486,48.6979486,48.6979486
146,300,502,0.3,43.06,18,63.24095679,63.24095679,63.24095679
146,411,222,0.3,43.06,18,55.35929452,55.35929452,55.35929452
146,431,289,0.3,40.68,19,63.70940305,63.70940305,63.70940305
146,422,52,0.4,40.67,19,44.00546396,44.00546396,44.00546396
146,495,142,0.5,38.63,20,58.82968575,58.82968575,58.82968575
146,457,57,0.4,38.62,20,47.94572475,47.94572475,47.94572475
146,449,514,0.4,36.4,20,88.00996049999998,88.00996049999998,88.00996049999998
146,217,16,0.3,36.39,20,21.86174925,21.86174925,21.86174925
146,386,583,0.3,36.63,21,86.78925223,86.78925223,86.78925223
146,226,15,0.4,36.62,20,22.51854,22.51854,22.51854
146,370,523,0.5,37.23,20,76.46920875,76.46920875,76.46920875
146,301,586,0.6,39.62,20,72.15315525,72.15315525,72.15315525
146,106,0,0.7,40.12,20,9.9456885,9.9456885,9.9456885
146,321,121,0.7,42.72,19,37.62514083,37.62514083,37.62514083
146,11,0,0.8,43.84,19,1.032111095,1.032111095,1.032111095
146,212,297,0.6,46.71,18,33.87238189999999,33.87238189999999,33.87238189999999
146,126,2,0.5,50.61,18,11.91632272,11.91632272,11.91632272
146,94,0,0.3,53.96,17,8.820052347999999,8.820052347999999,8.820052347999999
146,85,60,0.2,71.16,16,9.195474799,9.195474799,9.195474799
146,46,20,0.2,75.96,15,4.50395553,4.50395553,4.50395553
146,11,0,0.2,79.35,14,1.032167821,1.032167821,1.032167821
